...1,year,state,state_po,special,geography,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,demo_cluster,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,dem_stand,rep_stand,inc_dummy,chamber,generic_ballot_avg,polarization,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
179,2024,Michigan,MI,FALSE,Michigan,2712686,2693680,5577187,Elissa Slotkin,Mike J. Rogers,False,False,46587666.88,9726562.99,5406366,50.175774263155695,49.82422573684431,46587666.88,9726562.99,56314229.870000005,82.72805468093317,17.27194531906683,48.70384899223626,32.2209923094165,45.11179444384251,32.2209923094165,-0.856275579797007,-1.230957147674424,49.278763171083035,51.413559344409464,77.70910243051587,2.333007783791553,4.1488948191893495,12.968600256737734,0.319413096237453,32.44588326729216,7404258,2673073,73.4743951548282,26.5256048451718,2,FALSE,FALSE,FALSE,FALSE,0,0,-0.9499459717663612,East North Central,0,0,0,Elissa Slotkin,Mike Rogers,0,Senate,-0.8352436655714882,0.9828210320037504,6843.931031291469,32.2209923094165,5.67635378649151,-3.5920545483937474,0.1757742631556951,-1.064648277961234,65.45610936186634,53.63373820341188,50.175774263155695,3.6565067698158593,83.75,3.4579639402561853,3.4579639402561853,0.9457015008973516,TRUE,TRUE,11
180,2024,Minnesota,MN,FALSE,Minnesota,1792441,1291712,3189323,Amy Klobuchar,Royce White,True,False,10146530.53,1571923.12,3084153,58.11777171884793,41.88222828115207,10146530.53,1571923.12,11718453.65,86.58591682017705,13.414083179822963,52.59419991502792,4.88220351666542,39.27468838129752,4.88220351666542,1.3696787243601989,-0.2815952235323991,52.171702176094485,53.63951364856667,83.53455526327438,4.075415135016006,3.890769408992402,5.385523888099321,0.6950232773227171,39.40369198398265,4101754,1604740,71.87870520848703,28.12129479151297,2,FALSE,FALSE,TRUE,FALSE,1,0,0.9568602373870494,West North Central,0,0,0,Amy Klobuchar,Royce White,1,Senate,-0.8352436655714882,0.9828210320037504,7497.120991590618,4.88220351666542,2.2095708897126203,-13.319511533730399,8.117771718847933,2.748964140345587,73.1718336403541,55.47233845195657,58.11777171884793,3.718436898729087,93.0375,2.6454332668913665,-2.6454332668913665,-0.7114369125896801,TRUE,TRUE,12
181,2024,Mississippi,MS,FALSE,Mississippi,451981,763420,1215401,Ty Pickens,Roger Wicker,False,True,1044355.67,3901123.07,1215401,37.18780879726115,62.81219120273885,1044355.67,3901123.07,4945478.74,21.11738266212828,78.88261733787172,35,0.2183634309059402,48,0.2183634309059402,-10.65482075159533,-10.203136254772936,38.42748589440816,41.61501417261114,58.700711824661134,0.8009884078127426,2.177017717975204,35.985155879023566,0.3751088666392109,25.13454067554782,1370790,1590489,46.29047111062483,53.70952888937517,5,FALSE,FALSE,FALSE,TRUE,0,1,-10.541899627389732,East South Central,0,0,0,Ty Pickens,Roger Wicker,-1,Senate,-0.8352436655714882,0.9828210320037504,445.94385049875603,0.2183634309059402,0.4672937308652238,13,-12.812191202738852,-20.248555589207974,-57.765234675743436,38.790399598003376,37.18780879726115,3.868660258204244,0.1875,1.6025908007422274,1.6025908007422274,0.41424955767145044,TRUE,TRUE,13
182,2024,Missouri,MO,FALSE,Missouri,1243728,1651907,2972559,Lucas Kunce,Josh Hawley,False,True,0,6979078.18,2895635,42.951822311859054,57.04817768814095,0,6979078.18,6979078.18,0,100,42.80942252011092,3.1373554386738496,51.9047566237522,3.1373554386738496,-10.105655568607922,-10.931849926278945,40.66263968691841,42.16417935559855,81.6935973664409,1.5269811339276451,3.5093421266595786,10.552951806431867,0.18265130566127288,32.39843841140294,4275663,1879250,69.4674806938782,30.53251930612179,2,FALSE,FALSE,FALSE,TRUE,0,1,-10.312204158025676,West North Central,0,0,0,Lucas Kunce,Josh Hawley,-1,Senate,-0.8352436655714882,0.9828210320037504,0,3.1373554386738496,1.7712581513358943,9.095334103641278,-7.048177688140946,-19.78916465047986,-100,40.33858275634676,42.951822311859054,3.9078249634217657,0.7625,2.613239555512294,-2.613239555512294,-0.668719704688127,TRUE,TRUE,14
183,2024,Montana,MT,FALSE,Montana,276305,319682,607262,Jon Tester,Tim Sheehy,True,False,81104096.95,21776098.8,595987,46.36091055677389,53.639089443226105,81104096.95,21776098.8,102880195.75,78.83353677425328,21.16646322574673,42.66418874019725,4.063905249510598,49.66745346533398,4.063905249510598,-10.667015016254574,-12.222953247737316,39.71095147991815,41.6028199079519,87.93757123786588,0.6759634114285911,3.5050464818107416,0.40254774730515686,4.655182902682618,35.161353908537954,579177,505048,53.41852475270355,46.58147524729645,3,FALSE,FALSE,TRUE,FALSE,1,0,-11.05599957412526,Mountain,0,0,0,Jon Tester,Tim Sheehy,1,Senate,-0.8352436655714882,0.9828210320037504,6214.726520337544,4.063905249510598,2.015913006434206,7.003264725136731,-3.639089443226112,-21.27675548267903,57.667073548506544,44.02035430546409,46.36091055677389,3.7611470673998717,5.4125,2.340556251309799,-2.340556251309799,-0.6222985194056384,TRUE,TRUE,15
184,2024,Nebraska,NE,FALSE,Nebraska,436493,499124,938336,Dan Osborn (Ind),Deb Fischer,False,True,14362159.56,2675034.51,935617,46.652957353275966,53.34704264672403,14362159.56,2675034.51,17037194.07,84.2988552046235,15.701144795376509,45.26002319490006,4.841387109319935,48.18304215095463,4.841387109319935,-12.053887170808196,-14.660963043890447,39.579658348051105,40.215947753398275,83.91326273323247,1.7502912201114804,7.475816530268856,4.114779270361891,0.5497641594507027,34.57763320798825,1432003,529501,73.00535711372498,26.994642886275024,2,FALSE,FALSE,FALSE,TRUE,0,1,-12.70565613907876,West North Central,0,0,0,Dan Osborn (Ind),Deb Fischer,-1,Senate,-0.8352436655714882,0.9828210320037504,7106.296988810077,4.841387109319935,2.2003152295341537,2.9230189560545696,-3.3470426467240344,-24.57606861258603,68.59771040924699,45.69296761802757,46.652957353275966,3.943555748065236,13.612499999999999,0.9599897352483922,-0.9599897352483922,-0.24343252551187508,TRUE,TRUE,16
185,2024,Nebraska,NE,TRUE,Nebraska,349902,585103,935005,Dan Osborn (Ind),Deb Fischer,False,True,197363.08,1698880.62,935005,37.42247367661136,62.577526323388646,197363.08,1698880.62,1896243.7,10.408107354555744,89.59189264544425,45.26002319490006,4.841387109319935,48.18304215095463,4.841387109319935,-12.053887170808196,-14.660963043890447,39.579658348051105,40.215947753398275,83.91326273323247,1.7502912201114804,7.475816530268856,4.114779270361891,0.5497641594507027,34.57763320798825,1432003,529501,73.00535711372498,26.994642886275024,2,FALSE,FALSE,FALSE,TRUE,0,1,-12.70565613907876,West North Central,0,0,0,Dan Osborn (Ind),Deb Fischer,-1,Senate,-0.8352436655714882,0.9828210320037504,108.32869870395737,4.841387109319935,2.2003152295341537,2.9230189560545696,-12.57752632338864,-24.57606861258603,-79.1837852908885,44.2121640606885,37.42247367661136,3.9203228192312354,7.0375,6.78969038407714,6.78969038407714,1.7319212465795304,TRUE,FALSE,17
186,2024,Nevada,NV,FALSE,Nevada,701105,677046,1464728,Jacky Rosen,Sam Brown,True,False,33769624.63,20606960.46,1378151,50.87287242109174,49.127127578908265,33769624.63,20606960.46,54376585.09,62.10324641407156,37.89675358592844,49.43955903333258,16.555447915049427,43.87418709520947,16.555447915049427,-1.0467175841626712,0.180420489272322,48.42049104574149,51.2231173400438,54.93625445688114,9.390122364098856,21.269621970130352,9.671971749400052,0.6721750299524,27.889601564986645,2921203,183411,94.0923090599991,5.907690940000915,6,FALSE,FALSE,TRUE,FALSE,1,0,-0.7399330658039229,Mountain,0,0,0,Jacky Rosen,Sam Brown,1,Senate,-0.8352436655714882,0.9828210320037504,3856.8132151668924,16.555447915049427,4.06883864450895,-5.565371938123107,0.872872421091742,-0.6446224660363576,24.20649282814314,53.18890420393756,50.87287242109174,3.717350780096066,80.5875,2.316031782845819,2.316031782845819,0.6230328854749528,TRUE,TRUE,18
187,2024,New Jersey,NJ,FALSE,New Jersey,2161491,1773589,4031795,Andy Kim,Curtis Bashaw,False,False,11094385.53,2072777.5,3935080,54.92876891956453,45.07123108043547,11094385.53,2072777.5,13167163.03,84.2579795262093,15.742020473790705,55.080464084950776,3.5550593569662468,36.82986447316365,3.5550593569662468,5.8014486625883706,6.170901212188419,53.01387371661676,58.07128358679484,60.289182933711835,8.032127015923775,16.694807492967126,13.080393856549088,0.07135848304081951,43.62785331498243,8708779,580215,93.75373694934028,6.246263050659738,0,FALSE,FALSE,FALSE,FALSE,0,0,5.893811799988383,Mid-Atlantic,0,0,0,Andy Kim,Curtis Bashaw,0,Senate,-0.8352436655714882,0.9828210320037504,7099.4071138391055,3.5550593569662468,1.8854865040530644,-18.250599611787123,4.928768919564533,12.622867265548253,68.5159590524186,60.36199835834992,54.92876891956453,3.618047933974333,99.88749999999999,5.433229438785389,5.433229438785389,1.5017018950373953,TRUE,FALSE,19
188,2024,New Mexico,NM,FALSE,New Mexico,497333,405978,903311,Martin Heinrich,Nella Domenici,True,False,8100492.64,2299469.56,903311,55.05667483292023,44.94332516707978,8100492.64,2299469.56,10399962.2,77.88963540655946,22.110364593440544,50.32963744733348,2.3585764625294967,45.10958223523424,2.3585764625294967,3.248655227513275,3.5375060036112345,53.070906114323655,55.518490151719746,43.07585632346342,1.318728154520972,42.67321384539018,1.9060814208244836,8.797100768136778,30.978324089013697,1578552,538970,74.54713575585046,25.45286424414953,6,FALSE,FALSE,TRUE,FALSE,1,0,3.320867921537765,Mountain,0,0,0,Martin Heinrich,Nella Domenici,1,Senate,-0.8352436655714882,0.9828210320037504,6066.795303766761,2.3585764625294967,1.5357657577018367,-5.22005521209924,5.05667483292023,7.476979508647018,55.77927081311892,54.493406227546245,55.05667483292023,3.9746734674109083,87.5125,0.5632686053739846,-0.5632686053739846,-0.14171443515859336,TRUE,TRUE,20
189,2024,New York,NY,FALSE,New York,4711669,3246690,8381397,Kirsten Gillibrand,Mike Sapraicone,True,False,4446971.88,362788.15,7958359,59.20402686031128,40.795973139688726,4446971.88,362788.15,4809760.03,92.45725051276622,7.542749487233774,58.52114526825832,3.959208649321123,34.099103846948424,3.959208649321123,9.44699996880577,12.298217569062494,56.34474305856947,61.71683489301224,60.55285735869218,7.487163664106832,15.55707687806188,14.221754796827463,0.1986290089244802,40.2265604846166,17665166,2536083,87.44590990388762,12.554090096112375,0,FALSE,FALSE,TRUE,FALSE,1,0,10.15980436886995,Mid-Atlantic,0,0,0,Kirsten Gillibrand,Mike Sapraicone,1,Senate,-0.8352436655714882,0.9828210320037504,8548.34317238041,3.959208649321123,1.9897760299393303,-24.4220414213099,9.20402686031128,21.15485240331139,84.91450102553245,63.05932589637756,59.20402686031128,3.7205601572683955,99.97500000000001,3.8552990360662776,3.8552990360662776,1.0362146755064985,TRUE,FALSE,21
190,2024,North Dakota,ND,FALSE,North Dakota,121602,241569,364327,Katrina Christiansen,Kevin Cramer,False,True,3017631.6,2647741.19,363171,33.483400381638404,66.5165996183616,3017631.6,2647741.19,5665372.79,53.26448429530443,46.73551570469557,33.177267730680775,0.5995728870095619,52.347321679802285,0.5995728870095619,-19.487243347103103,-20.92253182723262,31.303506933606812,32.78259157710337,87.59351320874073,0.8692946628711306,3.388134824043896,2.1222685204285106,3.7240260186751377,32.69329281950896,474989,304105,60.96684097169276,39.03315902830724,3,FALSE,FALSE,FALSE,TRUE,0,1,-19.84606546713548,West North Central,0,0,0,Katrina Christiansen,Kevin Cramer,-1,Senate,-0.8352436655714882,0.9828210320037504,2837.105287244732,0.5995728870095619,0.7743209199095437,19.17005394912151,-16.516599618361596,-38.856887268699474,6.528968590608848,33.63517684617878,33.483400381638404,3.5279445474479663,0,0.15177646454037585,0.15177646454037585,0.0430212160364503,TRUE,TRUE,22
191,2024,Ohio,OH,FALSE,Ohio,2650949,2857383,5704620,Sherrod Brown,Bernie Moreno,True,False,79877201.03,14811193.79,5508332,48.12616596094789,51.87383403905211,79877201.03,14811193.79,94688394.82,84.35796296034412,15.642037039655882,46.72920619257225,8.506394399332045,48.87968129570522,8.506394399332045,-6.3465325719091865,-5.380973507848779,44.34338528636296,45.92330235229728,80.92535580623453,1.7088815144889986,3.2913256043935553,11.48690254995166,0.07660607294894525,31.48718436267798,9001099,2798349,76.28406854286743,23.715931457132573,2,FALSE,FALSE,TRUE,FALSE,1,0,-6.105142805894085,East North Central,0,0,0,Sherrod Brown,Bernie Moreno,1,Senate,-0.8352436655714882,0.9828210320037504,7116.265914818791,8.506394399332045,2.9165723716945626,2.150475103132969,-1.873834039052113,-11.375041946216681,68.71592592068825,47.58474522570518,48.12616596094789,3.737025439584414,25.45,0.5414207352427098,-0.5414207352427098,-0.14488013100144162,TRUE,TRUE,23
192,2024,Pennsylvania,PA,FALSE,Pennsylvania,3384180,3399295,6963137,Bob Casey,Dave McCormick,True,False,43598592.23,21181317.53,6783475,49.88858955034108,50.11141044965891,43598592.23,21181317.53,64779909.76,67.30264427895368,32.697355721046314,48.56636924237587,28.65576295070757,45.75134861969671,28.65576295070757,-1.6806296648574133,-1.4888247382030355,49.13680765393642,50.58920525934906,79.21077724800966,2.6950548399832517,6.241451721430693,9.94365376300932,0.05486959637117827,35.16293301074018,9941070,3061630,76.45389034585125,23.54610965414875,2,FALSE,FALSE,TRUE,FALSE,1,0,-1.632678433193819,Mid-Atlantic,0,0,0,Bob Casey,Dave McCormick,1,Senate,-0.8352436655714882,0.9828210320037504,4529.645926939376,28.65576295070757,5.353107784334962,-2.815020622679164,-0.11141044965891922,-2.4301132008161495,34.605288557907365,51.059464631796416,49.88858955034108,3.77546421157481,60.85,1.1708750814553355,1.1708750814553355,0.310127448133575,TRUE,TRUE,24
193,2024,Rhode Island,RI,FALSE,Rhode Island,294665,196039,491948,Sheldon Whitehouse,Patricia Morgan,True,False,2700712.67,227784.57,490704,60.04943917310639,39.95056082689361,2700712.67,227784.57,2928497.24,92.2217932498376,7.778206750162416,53.82370283785734,1.6604336493349705,39.63566522124492,1.6604336493349705,8.329524959752789,7.197415161946942,57.08120313394534,60.59935988395926,77.68661726901558,2.570331165885378,11.718977771057007,5.51664902464842,0.17674277937396038,37.744019208957376,999191,98188,91.05249872651108,8.947501273488923,2,FALSE,FALSE,TRUE,FALSE,1,0,8.046497510301327,New England,0,0,0,Sheldon Whitehouse,Patricia Morgan,1,Senate,-0.8352436655714882,0.9828210320037504,8504.859150215792,1.6604336493349705,1.2885781502629052,-14.18803761661242,10.049439173106393,16.928238686174144,84.44358649967518,58.940173320113566,60.04943917310639,3.770531085233295,99.02499999999999,1.1092658529928272,-1.1092658529928272,-0.29419353080978333,TRUE,TRUE,25
194,2024,Tennessee,TN,FALSE,Tennessee,1027461,1918743,3007608,Gloria Johnson,Marsha Blackburn,False,True,7460187.88,3874099.59,2946204,34.87406167393704,65.12593832606296,7460187.88,3874099.59,11334287.47,65.81964591727441,34.18035408272559,31.00043609372491,0.3944363839417252,53.99926968673428,0.3944363839417252,-14.097605296272825,-14.737631975974864,34.939450172503335,38.172229627933646,77.26149921360505,1.3843849655917848,3.521195509899933,15.464693359042895,0.10241995822448569,31.057464278601245,4577282,2333558,66.23336671084846,33.766633289151535,5,FALSE,FALSE,FALSE,TRUE,0,1,-14.257611966198334,East South Central,0,0,0,Gloria Johnson,Marsha Blackburn,-1,Senate,-0.8352436655714882,0.9828210320037504,4332.225788675379,0.3944363839417252,0.6280417055751355,22.99883359300937,-15.125938326062958,-27.67998026682518,31.63929183454882,36.41275961542517,34.87406167393704,3.7920103781720416,0.0375,1.538697941488131,1.538697941488131,0.4057736630535986,TRUE,TRUE,26
195,2024,Texas,TX,FALSE,Texas,5031249,5990741,11291854,Colin Allred,Ted Cruz,False,True,85341899.87,67435723.31,11021990,45.64737402229543,54.35262597770457,85341899.87,67435723.31,152777623.18,55.86020916783843,44.13979083216157,45.30359066533532,10.551567881252256,49.53559730404631,10.551567881252256,-5.100556160986002,-5.826514508684859,43.06096609919077,47.16927876322047,48.28671809868194,4.530330918717972,31.642337452908155,13.173479708965576,0.1806154304301135,33.82333355682376,24400697,4744808,83.72027521911183,16.27972478088817,6,FALSE,FALSE,FALSE,TRUE,0,1,-5.282045747910717,West South Central,0,0,0,Colin Allred,Ted Cruz,-1,Senate,-0.8352436655714882,0.9828210320037504,3120.36296827466,10.551567881252256,3.2483177001722376,4.232006638710992,-4.3526259777045695,-9.728847830249945,11.720418335676849,47.929393061514496,45.64737402229543,3.5140978690530584,27.224999999999998,2.2820190392190653,2.2820190392190653,0.6493897222714515,TRUE,TRUE,27
