"GEO_ID","NAME","P002001","P002002","P002003","P002004","P002005","P002006",
"Geography","Label for GEO_ID","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file",
"5001600US3705","Congressional District 5 (116th Congress), North Carolina","733499","432675","350665","82010","300824","0",
"5001600US3706","Congressional District 6 (116th Congress), North Carolina","733498","387006","252528","134478","346492","0",
"5001600US3707","Congressional District 7 (116th Congress), North Carolina","733499","388157","307178","80979","345342","0",
"5001600US3708","Congressional District 8 (116th Congress), North Carolina","733499","522812","453082","69730","210687","0",
"5001600US3709","Congressional District 9 (116th Congress), North Carolina","733498","477998","376570","101428","255500","0",
"5001600US3710","Congressional District 10 (116th Congress), North Carolina","733499","464661","366534","98127","268838","0",
"5001600US3711","Congressional District 11 (116th Congress), North Carolina","733499","341802","294996","46806","391697","0",
"5001600US3712","Congressional District 12 (116th Congress), North Carolina","733498","725613","725613","0","7885","0",
"5001600US3713","Congressional District 13 (116th Congress), North Carolina","733499","537873","532682","5191","195626","0",
"5001600US3800","Congressional District (at Large) (116th Congress), North Dakota","672591","402872","269056","133816","269719","0",
"5001600US3901","Congressional District 1 (116th Congress), Ohio","721032","666974","654355","12619","54058","0",
"5001600US3902","Congressional District 2 (116th Congress), Ohio","721031","529115","439913","89202","191916","0",
"5001600US3903","Congressional District 3 (116th Congress), Ohio","721031","719745","719745","0","1286","0",
"5001600US3904","Congressional District 4 (116th Congress), Ohio","721032","454359","170875","283484","266673","0",
"5001600US3905","Congressional District 5 (116th Congress), Ohio","721031","448961","238185","210776","272070","0",
"5001600US3906","Congressional District 6 (116th Congress), Ohio","721032","307769","129796","177973","413263","0",
"5001600US3907","Congressional District 7 (116th Congress), Ohio","721031","428997","293752","135245","292034","0",
"5001600US3908","Congressional District 8 (116th Congress), Ohio","721032","545679","465144","80535","175353","0",
"5001600US3909","Congressional District 9 (116th Congress), Ohio","721032","694889","632550","62339","26143","0",
"5001600US3910","Congressional District 10 (116th Congress), Ohio","721032","664625","633980","30645","56407","0",
"5001600US3911","Congressional District 11 (116th Congress), Ohio","721032","713536","713536","0","7496","0",
"5001600US3912","Congressional District 12 (116th Congress), Ohio","721031","550479","503445","47034","170552","0",
"5001600US3913","Congressional District 13 (116th Congress), Ohio","721031","652137","624320","27817","68894","0",
"5001600US3914","Congressional District 14 (116th Congress), Ohio","721032","548350","477692","70658","172682","0",
"5001600US3915","Congressional District 15 (116th Congress), Ohio","721031","456166","276863","179303","264865","0",
"5001600US3916","Congressional District 16 (116th Congress), Ohio","721031","607913","560535","47378","113118","0",
"5001600US4001","Congressional District 1 (116th Congress), Oklahoma","750270","675964","623366","52598","74306","0",
"5001600US4002","Congressional District 2 (116th Congress), Oklahoma","750270","260107","5104","255003","490163","0",
"5001600US4003","Congressional District 3 (116th Congress), Oklahoma","750270","392695","97346","295349","357575","0",
"5001600US4004","Congressional District 4 (116th Congress), Oklahoma","750270","498758","381412","117346","251512","0",
"5001600US4005","Congressional District 5 (116th Congress), Oklahoma","750271","657505","610344","47161","92766","0",
"5001600US4101","Congressional District 1 (116th Congress), Oregon","766216","673623","548597","125026","92593","0",
"5001600US4102","Congressional District 2 (116th Congress), Oregon","766215","515734","295448","220286","250481","0",
"5001600US4103","Congressional District 3 (116th Congress), Oregon","766215","719439","702009","17430","46776","0",
"5001600US4104","Congressional District 4 (116th Congress), Oregon","766214","549946","358435","191511","216268","0",
"5001600US4105","Congressional District 5 (116th Congress), Oregon","766214","645640","488904","156736","120574","0",
"5001600US4201","Congressional District 1 (116th Congress), Pennsylvania","705687","650480","650092","388","55207","0",
"5001600US4202","Congressional District 2 (116th Congress), Pennsylvania","705688","705688","705688","0","0","0",
"5001600US4203","Congressional District 3 (116th Congress), Pennsylvania","705688","705688","705688","0","0","0",
"5001600US4204","Congressional District 4 (116th Congress), Pennsylvania","705687","677388","677388","0","28299","0",
"5001600US4205","Congressional District 5 (116th Congress), Pennsylvania","705688","703095","703095","0","2593","0",
"5001600US4206","Congressional District 6 (116th Congress), Pennsylvania","705688","621173","617543","3630","84515","0",
"5001600US4207","Congressional District 7 (116th Congress), Pennsylvania","705688","625570","623120","2450","80118","0",
"5001600US4208","Congressional District 8 (116th Congress), Pennsylvania","705687","503175","430689","72486","202512","0",
"5001600US4209","Congressional District 9 (116th Congress), Pennsylvania","705687","431860","285994","145866","273827","0",
"5001600US4210","Congressional District 10 (116th Congress), Pennsylvania","705688","615006","601710","13296","90682","0",
"5001600US4211","Congressional District 11 (116th Congress), Pennsylvania","705688","523223","494547","28676","182465","0",
"5001600US4212","Congressional District 12 (116th Congress), Pennsylvania","705688","302279","134822","167457","403409","0",
"5001600US4213","Congressional District 13 (116th Congress), Pennsylvania","705688","355015","237978","117037","350673","0",
"5001600US4214","Congressional District 14 (116th Congress), Pennsylvania","705688","482830","458448","24382","222858","0",
"5001600US4215","Congressional District 15 (116th Congress), Pennsylvania","705688","294516","48668","245848","411172","0",
"5001600US4216","Congressional District 16 (116th Congress), Pennsylvania","705687","457387","272080","185307","248300","0",
"5001600US4217","Congressional District 17 (116th Congress), Pennsylvania","705688","639430","632503","6927","66258","0",
"5001600US4218","Congressional District 18 (116th Congress), Pennsylvania","705688","697484","697484","0","8204","0",
"5001600US4401","Congressional District 1 (116th Congress), Rhode Island","526283","510351","510351","0","15932","0",
"5001600US4402","Congressional District 2 (116th Congress), Rhode Island","526284","444692","441750","2942","81592","0",
"5001600US4501","Congressional District 1 (116th Congress), South Carolina","660766","578094","524057","54037","82672","0",
"5001600US4502","Congressional District 2 (116th Congress), South Carolina","660766","484874","470631","14243","175892","0",
"5001600US4503","Congressional District 3 (116th Congress), South Carolina","660767","333030","220622","112408","327737","0",
"5001600US4504","Congressional District 4 (116th Congress), South Carolina","660766","560975","554023","6952","99791","0",
"5001600US4505","Congressional District 5 (116th Congress), South Carolina","660766","366411","248749","117662","294355","0",
"5001600US4506","Congressional District 6 (116th Congress), South Carolina","660766","368054","277381","90673","292712","0",
"5001600US4507","Congressional District 7 (116th Congress), South Carolina","660767","376371","284582","91789","284396","0",
"5001600US4600","Congressional District (at Large) (116th Congress), South Dakota","814180","461247","243587","217660","352933","0",
"5001600US4701","Congressional District 1 (116th Congress), Tennessee","705123","405169","324283","80886","299954","0",
"5001600US4702","Congressional District 2 (116th Congress), Tennessee","705123","522819","506018","16801","182304","0",
"5001600US4703","Congressional District 3 (116th Congress), Tennessee","705122","442558","359726","82832","262564","0",
"5001600US4704","Congressional District 4 (116th Congress), Tennessee","705123","396028","274108","121920","309095","0",
"5001600US4705","Congressional District 5 (116th Congress), Tennessee","705123","625276","605299","19977","79847","0",
"5001600US4706","Congressional District 6 (116th Congress), Tennessee","705123","340074","160710","179364","365049","0",
"5001600US4707","Congressional District 7 (116th Congress), Tennessee","705123","357571","257210","100361","347552","0",
"5001600US4708","Congressional District 8 (116th Congress), Tennessee","705122","428896","268507","160389","276226","0",
"5001600US4709","Congressional District 9 (116th Congress), Tennessee","705123","694854","694854","0","10269","0",
"5001600US4801","Congressional District 1 (116th Congress), Texas","698488","396754","225963","170791","301734","0",
"5001600US4802","Congressional District 2 (116th Congress), Texas","698488","685317","685317","0","13171","0",
"5001600US4803","Congressional District 3 (116th Congress), Texas","698488","676690","674505","2185","21798","0",
"5001600US4804","Congressional District 4 (116th Congress), Texas","698488","341211","191336","149875","357277","0",
"5001600US4805","Congressional District 5 (116th Congress), Texas","698488","469096","325628","143468","229392","0",
"5001600US4806","Congressional District 6 (116th Congress), Texas","698498","619476","578619","40857","79022","0",
"5001600US4807","Congressional District 7 (116th Congress), Texas","698488","698426","698426","0","62","0",
"5001600US4808","Congressional District 8 (116th Congress), Texas","698488","471795","365839","105956","226693","0",
"5001600US4809","Congressional District 9 (116th Congress), Texas","698488","698277","698277","0","211","0",
"5001600US4810","Congressional District 10 (116th Congress), Texas","698487","541082","449654","91428","157405","0",
"5001600US4811","Congressional District 11 (116th Congress), Texas","698488","500567","337196","163371","197921","0",
"5001600US4812","Congressional District 12 (116th Congress), Texas","698488","604437","548851","55586","94051","0",
"5001600US4813","Congressional District 13 (116th Congress), Texas","698488","481085","296088","184997","217403","0",
"5001600US4814","Congressional District 14 (116th Congress), Texas","698472","604690","545018","59672","93782","0",
"5001600US4815","Congressional District 15 (116th Congress), Texas","698488","605358","558913","46445","93130","0",
"5001600US4816","Congressional District 16 (116th Congress), Texas","698488","687011","687011","0","11477","0",
"5001600US4817","Congressional District 17 (116th Congress), Texas","698487","525846","475646","50200","172641","0",
"5001600US4818","Congressional District 18 (116th Congress), Texas","698488","698075","698075","0","413","0",
"5001600US4819","Congressional District 19 (116th Congress), Texas","698487","518613","347777","170836","179874","0",
"5001600US4820","Congressional District 20 (116th Congress), Texas","698488","695810","695810","0","2678","0",
"5001600US4821","Congressional District 21 (116th Congress), Texas","698488","545871","487153","58718","152617","0",
"5001600US4822","Congressional District 22 (116th Congress), Texas","698504","650206","644434","5772","48298","0",
"5001600US4823","Congressional District 23 (116th Congress), Texas","698488","545454","311116","234338","153034","0",
"5001600US4824","Congressional District 24 (116th Congress), Texas","698488","697724","697724","0","764","0",
"5001600US4825","Congressional District 25 (116th Congress), Texas","698478","471257","341681","129576","227221","0",
"5001600US4826","Congressional District 26 (116th Congress), Texas","698488","652394","623004","29390","46094","0",
"5001600US4827","Congressional District 27 (116th Congress), Texas","698487","523787","383752","140035","174700","0",
"5001600US4828","Congressional District 28 (116th Congress), Texas","698488","577986","483449","94537","120502","0",
"5001600US4829","Congressional District 29 (116th Congress), Texas","698488","698072","698072","0","416","0",
"5001600US4830","Congressional District 30 (116th Congress), Texas","698487","688406","688406","0","10081","0",
"5001600US4831","Congressional District 31 (116th Congress), Texas","698487","601426","584337","17089","97061","0",
"5001600US4832","Congressional District 32 (116th Congress), Texas","698488","697432","697432","0","1056","0",
"5001600US4833","Congressional District 33 (116th Congress), Texas","698488","698346","698346","0","142","0",
"5001600US4834","Congressional District 34 (116th Congress), Texas","698487","586426","459032","127394","112061","0",
"5001600US4835","Congressional District 35 (116th Congress), Texas","698488","670495","659292","11203","27993","0",
"5001600US4836","Congressional District 36 (116th Congress), Texas","698488","473141","406778","66363","225347","0",
"5001600US4901","Congressional District 1 (116th Congress), Utah","690971","590969","532240","58729","100002","0",
"5001600US4902","Congressional District 2 (116th Congress), Utah","690971","601416","469099","132317","89555","0",
"5001600US4903","Congressional District 3 (116th Congress), Utah","690972","647235","600121","47114","43737","0",
"5001600US4904","Congressional District 4 (116th Congress), Utah","690971","663975","641981","21994","26996","0",
"5001600US5000","Congressional District (at Large) (116th Congress), Vermont","625741","243385","108740","134645","382356","0",
"5001600US5101","Congressional District 1 (116th Congress), Virginia","727366","455033","424776","30257","272333","0",
"5001600US5102","Congressional District 2 (116th Congress), Virginia","708087","649709","649709","0","58378","0",
"5001600US5103","Congressional District 3 (116th Congress), Virginia","746645","721153","702107","19046","25492","0",
"5001600US5104","Congressional District 4 (116th Congress), Virginia","727366","576573","569052","7521","150793","0",
"5001600US5105","Congressional District 5 (116th Congress), Virginia","727365","256773","131710","125063","470592","0",
"5001600US5106","Congressional District 6 (116th Congress), Virginia","727366","467988","390560","77428","259378","0",
"5001600US5107","Congressional District 7 (116th Congress), Virginia","727366","531692","492223","39469","195674","0",
"5001600US5108","Congressional District 8 (116th Congress), Virginia","727366","725242","725242","0","2124","0",
"5001600US5109","Congressional District 9 (116th Congress), Virginia","727366","303644","167376","136268","423722","0",
"5001600US5110","Congressional District 10 (116th Congress), Virginia","727365","622134","604131","18003","105231","0",
"5001600US5111","Congressional District 11 (116th Congress), Virginia","727366","727153","727153","0","213","0",
"5001600US5301","Congressional District 1 (116th Congress), Washington","672444","541793","492602","49191","130651","0",
"5001600US5302","Congressional District 2 (116th Congress), Washington","672454","573422","505434","67988","99032","0",
"5001600US5303","Congressional District 3 (116th Congress), Washington","672448","490184","421160","69024","182264","0",
"5001600US5304","Congressional District 4 (116th Congress), Washington","672456","498044","352370","145674","174412","0",
"5001600US5305","Congressional District 5 (116th Congress), Washington","672455","520339","455011","65328","152116","0",
"5001600US5306","Congressional District 6 (116th Congress), Washington","672448","514688","394145","120543","157760","0",
"5001600US5307","Congressional District 7 (116th Congress), Washington","672457","661833","661833","0","10624","0",
"5001600US5308","Congressional District 8 (116th Congress), Washington","672463","560599","498766","61833","111864","0",
"5001600US5309","Congressional District 9 (116th Congress), Washington","672460","672286","672286","0","174","0",
"5001600US5310","Congressional District 10 (116th Congress), Washington","672455","618681","587868","30813","53774","0",
"5001600US5401","Congressional District 1 (116th Congress), West Virginia","615991","337507","213978","123529","278484","0",
"5001600US5402","Congressional District 2 (116th Congress), West Virginia","620862","317839","247533","70306","303023","0",
"5001600US5403","Congressional District 3 (116th Congress), West Virginia","616141","247464","153743","93721","368677","0",
"5001600US5501","Congressional District 1 (116th Congress), Wisconsin","710874","601032","502255","98777","109842","0",
"5001600US5502","Congressional District 2 (116th Congress), Wisconsin","710874","538924","447086","91838","171950","0",
"5001600US5503","Congressional District 3 (116th Congress), Wisconsin","710873","372656","196893","175763","338217","0",
"5001600US5504","Congressional District 4 (116th Congress), Wisconsin","710873","710873","710873","0","0","0",
"5001600US5505","Congressional District 5 (116th Congress), Wisconsin","710873","598565","522881","75684","112308","0",
"5001600US5506","Congressional District 6 (116th Congress), Wisconsin","710873","469613","329826","139787","241260","0",
"5001600US5507","Congressional District 7 (116th Congress), Wisconsin","710873","247264","103422","143842","463609","0",
"5001600US5508","Congressional District 8 (116th Congress), Wisconsin","710873","450711","360146","90565","260162","0",
"5001600US5600","Congressional District (at Large) (116th Congress), Wyoming","563626","364993","138136","226857","198633","0",
"5001600US7298","Resident Commissioner District (at Large) (116th Congress), Puerto Rico","3725789","3493256","3379977","113279","232533","0",
