,year,state,state_po,special,district,dem,rep,dem_2p_pct
177,2012,LOUISIANA,LA,False,5,0.0,202536.0,0.0
178,2012,LOUISIANA,LA,False,6,0.0,243553.0,0.0
179,2012,MAINE,ME,False,1,236363.0,128440.0,64.79195620650049
180,2012,MAINE,ME,False,2,191456.0,137542.0,58.193666830801405
181,2012,MARYLAND,MD,False,1,107670.0,214204.0,33.450977711775415
182,2012,MARYLAND,MD,False,2,194088.0,92071.0,67.82523002945915
183,2012,MARYLAND,MD,False,3,213747.0,94549.0,69.33174611412409
184,2012,MARYLAND,MD,False,4,240385.0,64560.0,78.82896915837281
185,2012,MARYLAND,MD,False,5,238618.0,95271.0,71.46626573501972
186,2012,MARYLAND,MD,False,6,181921.0,117313.0,60.79556467513718
187,2012,MARYLAND,MD,False,7,247770.0,67405.0,78.61346870786072
188,2012,MARYLAND,MD,False,8,217531.0,113033.0,65.80601638411926
189,2012,MASSACHUSETTS,MA,False,1,261936.0,0.0,100.0
190,2012,MASSACHUSETTS,MA,False,2,259257.0,0.0,100.0
191,2012,MASSACHUSETTS,MA,False,3,212119.0,109372.0,65.97976304157814
192,2012,MASSACHUSETTS,MA,False,4,221303.0,129936.0,63.006385965112074
193,2012,MASSACHUSETTS,MA,False,5,257490.0,82944.0,75.63580605932427
194,2012,MASSACHUSETTS,MA,False,6,180942.0,176612.0,50.605502945009704
195,2012,MASSACHUSETTS,MA,False,7,210794.0,0.0,100.0
196,2012,MASSACHUSETTS,MA,False,8,263999.0,82242.0,76.24718043212675
197,2012,MASSACHUSETTS,MA,False,9,212754.0,116531.0,64.61089937288367
198,2012,MICHIGAN,MI,False,1,165179.0,167060.0,49.71692065049558
199,2012,MICHIGAN,MI,False,2,108973.0,194653.0,35.890536383577164
200,2012,MICHIGAN,MI,False,3,144108.0,171675.0,45.63513552027816
201,2012,MICHIGAN,MI,False,4,104996.0,197386.0,34.72296631413245
202,2012,MICHIGAN,MI,False,5,214531.0,103931.0,67.36470913327179
203,2012,MICHIGAN,MI,False,6,136563.0,174955.0,43.83791626808082
204,2012,MICHIGAN,MI,False,7,136849.0,169668.0,44.64646332829827
205,2012,MICHIGAN,MI,False,8,128657.0,202217.0,38.88398604907004
206,2012,MICHIGAN,MI,False,9,208846.0,114760.0,64.53712230304754
207,2012,MICHIGAN,MI,False,10,97734.0,226075.0,30.182607648335903
208,2012,MICHIGAN,MI,False,11,158879.0,181788.0,46.63762559919217
209,2012,MICHIGAN,MI,False,12,216884.0,92472.0,70.10822482835309
210,2012,MICHIGAN,MI,False,13,235336.0,38769.0,85.85615001550501
211,2012,MICHIGAN,MI,False,14,270450.0,51395.0,84.03113299880377
212,2012,MINNESOTA,MN,False,1,193211.0,142164.0,57.610436079016026
213,2012,MINNESOTA,MN,False,2,164338.0,193587.0,45.91408814695816
214,2012,MINNESOTA,MN,False,3,159937.0,222335.0,41.838533818851495
215,2012,MINNESOTA,MN,False,4,216685.0,109659.0,66.39772755129556
216,2012,MINNESOTA,MN,False,5,262102.0,88753.0,74.7037950150347
217,2012,MINNESOTA,MN,False,6,174944.0,179240.0,49.393535563435954
218,2012,MINNESOTA,MN,False,7,197791.0,114151.0,63.40633835777164
219,2012,MINNESOTA,MN,False,8,191976.0,160520.0,54.46189460305932
220,2012,MISSISSIPPI,MS,False,1,114076.0,186760.0,37.919663870015555
221,2012,MISSISSIPPI,MS,False,2,214978.0,99160.0,68.43425500894512
222,2012,MISSISSIPPI,MS,False,3,0.0,234717.0,0.0
223,2012,MISSISSIPPI,MS,False,4,82344.0,182998.0,31.033157208432886
224,2012,MISSOURI,MO,False,1,267927.0,60832.0,81.496476142098
225,2012,MISSOURI,MO,False,2,146272.0,236971.0,38.16690715812161
226,2012,MISSOURI,MO,False,3,111189.0,214843.0,34.10370761152279
227,2012,MISSOURI,MO,False,4,113120.0,192237.0,37.04516352990107
228,2012,MISSOURI,MO,False,5,200290.0,122149.0,62.11717565182872
229,2012,MISSOURI,MO,False,6,108503.0,216906.0,33.343576852514836
230,2012,MISSOURI,MO,False,7,98498.0,203565.0,32.60842936738362
231,2012,MISSOURI,MO,False,8,73755.0,216083.0,25.446973826758395
232,2012,MONTANA,MT,False,0,204939.0,255468.0,44.512572571659426
233,2012,NEBRASKA,NE,False,1,81206.0,174889.0,31.709326617075696
234,2012,NEBRASKA,NE,False,2,129767.0,133964.0,49.20430286921143
235,2012,NEBRASKA,NE,False,3,65266.0,187423.0,25.828587710584948
236,2012,NEVADA,NV,False,1,113967.0,56521.0,66.84752006006288
237,2012,NEVADA,NV,False,2,102019.0,162213.0,38.6096309303945
238,2012,NEVADA,NV,False,3,116823.0,137244.0,45.981178193153774
239,2012,NEVADA,NV,False,4,120501.0,101261.0,54.33798396479108
240,2012,NEW HAMPSHIRE,NH,False,1,171650.0,158659.0,51.966491981750416
241,2012,NEW HAMPSHIRE,NH,False,2,169275.0,152977.0,52.528766307113685
242,2012,NEW JERSEY,NJ,False,1,210470.0,92459.0,69.47832660458391
243,2012,NEW JERSEY,NJ,False,2,116462.0,166677.0,41.13244731386351
244,2012,NEW JERSEY,NJ,False,3,145506.0,174253.0,45.50489587470564
245,2012,NEW JERSEY,NJ,False,4,107991.0,195145.0,35.624604138076634
246,2012,NEW JERSEY,NJ,False,5,130100.0,167501.0,43.716250953457816
247,2012,NEW JERSEY,NJ,False,6,151782.0,84360.0,64.27573239830272
248,2012,NEW JERSEY,NJ,False,7,123057.0,175662.0,41.19490223253292
249,2012,NEW JERSEY,NJ,False,8,130853.0,31763.0,80.46748167461996
250,2012,NEW JERSEY,NJ,False,9,162822.0,55091.0,74.71880980024139
251,2012,NEW JERSEY,NJ,False,10,201435.0,24271.0,89.24663057251469
252,2012,NEW JERSEY,NJ,False,11,123897.0,182237.0,40.47149287566882
253,2012,NEW JERSEY,NJ,False,12,189926.0,80906.0,70.12686831689018
254,2012,NEW MEXICO,NM,False,1,162924.0,112473.0,59.15968583535768
255,2012,NEW MEXICO,NM,False,2,92162.0,133180.0,40.898722830187005
256,2012,NEW MEXICO,NM,False,3,167103.0,97616.0,63.12467182181861
257,2012,NEW YORK,NY,False,1,145198.0,131650.0,52.446830029474654
258,2012,NEW YORK,NY,False,2,99955.0,141950.0,41.319939645728695
259,2012,NEW YORK,NY,False,3,157602.0,113021.0,58.2367352368424
260,2012,NEW YORK,NY,False,4,163955.0,85693.0,65.6744696532718
261,2012,NEW YORK,NY,False,5,167835.0,17875.0,90.37477787948953
262,2012,NEW YORK,NY,False,6,111499.0,50845.0,68.68070270536639
263,2012,NEW YORK,NY,False,7,141322.0,0.0,100.0
264,2012,NEW YORK,NY,False,8,184038.0,17650.0,91.24885962476696
265,2012,NEW YORK,NY,False,9,186141.0,24164.0,88.51002115974418
266,2012,NEW YORK,NY,False,10,165000.0,39311.0,80.75923469612502
267,2012,NEW YORK,NY,False,11,92428.0,103118.0,47.266627801131186
268,2012,NEW YORK,NY,False,12,193455.0,46692.0,80.55690889330285
269,2012,NEW YORK,NY,False,13,174789.0,12132.0,93.509557513602
270,2012,NEW YORK,NY,False,14,120761.0,21755.0,84.73504729293553
271,2012,NEW YORK,NY,False,15,152661.0,4427.0,97.18183438582196
272,2012,NEW YORK,NY,False,16,179561.0,53935.0,76.90110323089047
273,2012,NEW YORK,NY,False,17,171417.0,91899.0,65.09934831153443
274,2012,NEW YORK,NY,False,18,143845.0,133049.0,51.94948247343749
275,2012,NEW YORK,NY,False,19,133567.0,149736.0,47.14634154950706
276,2012,NEW YORK,NY,False,20,203400.0,93778.0,68.44382827800175
277,2012,NEW YORK,NY,False,21,126631.0,121646.0,51.00391900981565
278,2012,NEW YORK,NY,False,22,102080.0,157941.0,39.25836759338669
279,2012,NEW YORK,NY,False,23,127535.0,137669.0,48.089395333403715
280,2012,NEW YORK,NY,False,24,143044.0,127054.0,52.960036727410056
281,2012,NEW YORK,NY,False,25,179810.0,133389.0,57.410783559334476
282,2012,NEW YORK,NY,False,26,212588.0,71666.0,74.78804168103176
283,2012,NEW YORK,NY,False,27,156219.0,161220.0,49.212289605246994
284,2012,NORTH CAROLINA,NC,False,1,254644.0,77288.0,76.71571285685019
285,2012,NORTH CAROLINA,NC,False,2,128973.0,174066.0,42.559868531773134
286,2012,NORTH CAROLINA,NC,False,3,114314.0,195571.0,36.88916856253126
287,2012,NORTH CAROLINA,NC,False,4,259534.0,88951.0,74.47494153263412
288,2012,NORTH CAROLINA,NC,False,5,148252.0,200945.0,42.45511845748961
289,2012,NORTH CAROLINA,NC,False,6,142467.0,222116.0,39.07669858441014
290,2012,NORTH CAROLINA,NC,False,7,168695.0,168041.0,50.09710871424499
291,2012,NORTH CAROLINA,NC,False,8,137139.0,160695.0,46.045448135538585
292,2012,NORTH CAROLINA,NC,False,9,171503.0,194537.0,46.853622554912036
293,2012,NORTH CAROLINA,NC,False,10,144023.0,190826.0,43.011327493885304
294,2012,NORTH CAROLINA,NC,False,11,141107.0,190319.0,42.57571825988305
295,2012,NORTH CAROLINA,NC,False,12,247591.0,63317.0,79.63481158413421
296,2012,NORTH CAROLINA,NC,False,13,160115.0,210495.0,43.20309759585548
297,2012,NORTH DAKOTA,ND,False,0,131870.0,173585.0,43.17166194693163
298,2012,OHIO,OH,False,1,131490.0,201907.0,39.4394670617912
299,2012,OHIO,OH,False,2,137077.0,194296.0,41.366375655228396
300,2012,OHIO,OH,False,3,201897.0,77901.0,72.15812836403406
301,2012,OHIO,OH,False,4,114214.0,182643.0,38.4744169751766
302,2012,OHIO,OH,False,5,137806.0,201514.0,40.6124012731345
303,2012,OHIO,OH,False,6,144444.0,164536.0,46.748656870994886
