,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct
100,2018,Florida,FL,False,14,1.0,,1,Kathy Castor,[],True,[],359346.0,[],,,,359346.0,0.0,359346.0,100.0,0.0
101,2018,Florida,FL,False,15,134132.0,151380.0,285532,Kristen Carlson,Ross Spano,False,False,1850002.53,436116.75,285512.0,46.97946145871277,53.02053854128723,1850002.53,436116.75,2286119.2800000003,80.92327229749796,19.07672770250203
102,2018,Florida,FL,False,16,164463.0,197483.0,361946,David Shapiro,Vern Buchanan,False,True,2166313.96,1045080.86,361946.0,45.43854608145966,54.56145391854034,2166313.96,1045080.86,3211394.82,67.45710451136618,32.54289548863382
103,2018,Florida,FL,False,17,117194.0,193326.0,310520,Allen Ellison,Greg Steube,False,False,3469.33,616756.19,310520.0,37.74120829576194,62.25879170423805,3469.33,616756.19,620225.5199999999,0.5593658900072349,99.44063410999277
104,2018,Florida,FL,False,18,156454.0,185905.0,342359,Lauren Baer,Brian Mast,False,True,4064739.36,4345370.94,342359.0,45.69881323406132,54.30118676593868,4064739.36,4345370.94,8410110.3,48.33158204833532,51.66841795166468
105,2018,Florida,FL,False,19,128106.0,211465.0,339607,David Holden,Francis Rooney,False,True,569097.82,602829.0,339571.0,37.725836423016105,62.274163576983895,569097.82,602829.0,1171926.8199999998,48.56086662476075,51.43913337523925
106,2018,Florida,FL,False,20,202659.0,,202824,Alcee L Hastings,[],True,[],394277.18,[],,,,394277.18,0.0,394277.18,100.0,0.0
107,2018,Florida,FL,False,21,1.0,,1,Lois Frankel,[],True,[],494602.44,[],,,,494602.44,0.0,494602.44,100.0,0.0
108,2018,Florida,FL,False,22,184634.0,113049.0,297683,Ted Deutch,Nicolas Kimaz,True,False,932395.42,53357.54,297683.0,62.02369634812871,37.976303651871284,932395.42,53357.54,985752.9600000001,94.58712860471654,5.412871395283459
109,2018,Florida,FL,False,23,161611.0,99446.0,276366,Debbie Wasserman Schultz,"Joseph \""Joe\"" Kaufman",True,False,1570604.92,139860.83,261057.0,61.9064035823594,38.09359641764059,1570604.92,139860.83,1710465.75,91.82323118717811,8.176768812821887
110,2018,Florida,FL,False,24,1.0,,1,Frederica Wilson,[],True,[],38493.03,[],,,,38493.03,0.0,38493.03,100.0,0.0
111,2018,Florida,FL,False,25,84173.0,128672.0,212845,Mary Barzee Flores,Mario Diaz-Balart,False,True,2037426.39,951207.0,212845.0,39.54661843125279,60.45338156874721,2037426.39,951207.0,2988633.3899999997,68.17250977711925,31.827490222880773
112,2018,Florida,FL,False,26,119797.0,115678.0,235475,Debbie Mucarsel-Powell,Carlos Curbelo,False,True,3416116.32,1940317.83,235475.0,50.87461513961142,49.12538486038858,3416116.32,1940317.83,5356434.15,63.77594168687764,36.224058313122356
113,2018,Florida,FL,False,27,130743.0,115588.0,252586,Donna Shalala,Maria Elvira Salazar,False,False,2988643.76,1682147.84,246331.0,53.07614551152717,46.92385448847283,2988643.76,1682147.84,4670791.6,63.985808315661096,36.01419168433891
114,2018,Georgia,GA,False,1,105942.0,144741.0,250683,Lisa M Ring,"Earl L \""Buddy\"" Carter",False,True,212455.55,943035.72,250683.0,42.261342013618794,57.738657986381206,212455.55,943035.72,1155491.27,18.38659932065086,81.61340067934914
115,2018,Georgia,GA,False,2,136699.0,92472.0,229171,Sanford Bishop,Herman West Jr,True,False,220701.3,19049.0,229171.0,59.649344812389,40.350655187611,220701.3,19049.0,239750.3,92.05465019230424,7.945349807695758
116,2018,Georgia,GA,False,3,101010.0,191996.0,293006,Chuck Enderlin,Drew Ferguson,False,True,50339.88,531031.0,293006.0,34.47369678436619,65.5263032156338,50339.88,531031.0,581370.88,8.65882377872108,91.34117622127891
117,2018,Georgia,GA,False,4,227717.0,61092.0,288809,"Henry C \""Hank\"" Johnson Jr",Joe Profit,True,False,38107.19,68818.47,288809.0,78.84691959045598,21.153080409544025,38107.19,68818.47,106925.66,35.638957009945045,64.36104299005495
118,2018,Georgia,GA,False,5,275406.0,,275406,John R Lewis,[],True,[],3399684.33,[],,,,3399684.33,0.0,3399684.33,100.0,0.0
119,2018,Georgia,GA,False,6,160139.0,156875.0,317014,Lucy Mcbath,Karen Handel,False,True,2316740.59,6884182.59,317014.0,50.51480376260985,49.48519623739014,2316740.59,6884182.59,9200923.18,25.179436287826935,74.82056371217305
