year,location,candidate_name,party,avg,std,lower_ci,upper_ci,effn
2014,WV,Natalie E. Tennant,DEM,34,0,34,34,0.4694237290594357
2014,WY,Charlie Hardy,DEM,27,0,27,27,0.4694237290594357
2016,AR,Conner W. Eldridge,DEM,35.6792244297006,5.909034650908882,24.09751651391919,47.260932345482004,1.234225513898732
2016,CO,Michael Bennet,DEM,48.60058981014156,1.9319986847371786,44.81387238805669,52.387307232226426,5.050170786695032
2016,VT,Patrick J. Leahy,DEM,65.65451329310991,7.146267511657695,51.64782897026083,79.661197615959,0.8225922563633202
2016,WA,Patty Murray,DEM,54.85193597021639,2.8181832128685165,49.328296872994095,60.37557506743868,2.4121019167914186
2016,ID,Jerry Sturgill,DEM,29.12580030040095,6.645879992294917,16.099875515502912,42.15172508529899,0.9898716804750027
2016,NV,Catherine Cortez Masto,DEM,47.1041136039955,2.1301713511955978,42.92897775565213,51.279249452338874,5.404138517608877
2016,AZ,Ann Kirkpatrick,DEM,41.014597504273446,2.1095620992345383,36.87985578977375,45.14933921877314,6.167443405009416
2016,IA,Patty Judge,DEM,34.82176409704413,3.0054245525643384,28.93113197401803,40.71239622007023,2.920165265144239
2016,IN,Evan Bayh,DEM,41.83135939704822,2.150848193789514,37.61569693722077,46.047021856875666,2.6184171892067742
2016,IL,Tammy Duckworth,DEM,52.71167861783491,4.976503752661544,42.95773126261829,62.46562597305154,1.5230074466460106
2016,KY,Jim Gray,DEM,38.6048605141413,6.944197268538111,24.994233867806603,52.215487160476,1.9764378675661969
2016,CT,Richard Blumenthal,DEM,61.900575339600024,1.7857670782339774,58.40047186626143,65.40067881293862,0.45256818102128066
2016,HI,Brian Schatz,DEM,69.62096005066898,0.4851480868169614,68.67006980050773,70.57185030083023,0.45256818102128066
2016,KS,Patrick Wiesner,DEM,31.69436166853615,7.230437729971951,17.522703717791124,45.866019619281175,1.28048168738834
2016,MD,Chris Van Hollen,DEM,64.63178546544214,0.9297408545074966,62.80949339060744,66.45407754027683,0.45256818102128066
2016,ND,Eliot Glassheim,DEM,24.424809947885727,1.9155042166356047,20.67042168327994,28.179198212491514,0.45256818102128066
2016,NY,Charles E. Schumer,DEM,68.04028139623202,1.6490954594235883,64.80805429576179,71.27250849670224,1.2799522530771077
2016,OK,Mike Workman,DEM,36.46365529469487,0.8860156701218194,34.7270645812561,38.20024600813363,0.45256818102128066
2016,OR,Ron Wyden,DEM,62.710616904215094,0.4534760408873298,61.821803864075925,63.59942994435426,0.45256818102128066
2016,SC,Thomas Dixon,DEM,38.37292337051652,0.4835819788196392,37.42510269203002,39.32074404900301,0.45256818102128066
2016,UT,Misty Katherine Snow,DEM,26.551474646294224,4.821755852246945,17.100833175890212,36.00211611669823,2.418683531125025
2014,CO,Cory Gardner,REP,45.82460925678141,2.094062661659402,41.72024643992898,49.92897207363384,9.133356561125167
2014,GA,David A. Perdue,REP,47.11841446796822,1.7419805131206945,43.70413266225166,50.532696273684785,8.728368066393681
2014,LA,Bill Cassidy,REP,41.86705877899877,7.848653002081966,26.483698894918113,57.25041866307942,5.480769767708859
2014,HI,Cam Cavasso,REP,20.054240573810517,3.5948338594801412,13.00836620922944,27.100114938391595,1.1394156890984077
2014,MN,Mike McFadden,REP,39.814714479217564,0.9872538119305215,37.87969700783374,41.74973195060139,1.9398257706398674
2014,TX,John Cornyn,REP,57,0,57,57,0.6129076682617601
